session_id,athlete_id,frame_num,sport,hip_angle_l,hip_angle_r,knee_angle_l,knee_angle_r,shoulder_angle_l,shoulder_angle_r,elbow_angle_l,elbow_angle_r,ankle_dorsiflexion_l,ankle_dorsiflexion_r,trunk_lean,spine_deviation,shoulder_hip_sep,head_forward_pos,com_height_norm,estimated_jump_height,limb_symmetry_idx,form_score,phase_label,quality_label,feedback_tag
SES_CRI_AVE_0018,athlete_59,10,cricket_bat,151.88,160.43,134.53,154.6,126.54,125.24,148.25,155.44,82.78,92.68,32.96,0.52,23.12,0.58,0.48,0,0.665,66.4,descent,average,Activate core more.
SES_SNA_GOO_0005,athlete_01,55,snatch,81.46,88.89,100.04,124.46,58.56,31.81,166.45,164.1,78.26,81.47,34.89,4.28,28.49,1.91,0.51,0,0.816,80.1,setup,good,Slight asymmetry detected.
SES_SNA_ELI_0004,athlete_57,21,snatch,81.7,81.05,113.79,97.88,42.53,49.4,173.28,168.8,88.27,90.95,18.66,0.81,29.9,-2.99,0.47,0,0.906,91.4,descent,elite,Elite biomechanics detected.
SES_CRI_POO_0019,athlete_45,24,cricket_bat,172.52,103.43,178,177.85,178.95,97.48,180,180,65.81,74.8,76.53,0,39.64,0.69,0.46,0,0.5,32.3,setup,poor,Critical form deviation.
SES_SPR_ELI_0008,athlete_22,62,sprint,42.58,42.85,94.92,95.1,74.85,90.65,94.85,83.14,74.76,75.71,7.01,2.99,32.94,-3.97,0.47,0,0.898,94.4,descent,elite,Hold this form.
SES_VER_AVE_0002,athlete_54,51,vertical_jump,131.73,111.3,103.62,132.94,26.19,72.8,130.45,134.3,87.61,74.22,24.07,2.65,31.35,6.13,0.38,33.8,0.687,66.8,flight,average,Lower your hips.
SES_VER_GOO_0001,athlete_49,53,vertical_jump,96.91,116.31,100.99,97.2,68.02,46.23,135.13,115.78,85.42,81.45,8.09,2.31,27.67,3.42,0.46,36.8,0.819,89,setup,good,"Good depth, push harder through the heels."
SES_JAV_POO_0015,athlete_34,92,javelin,117.3,130.82,166.27,145.5,145.84,106.13,140.03,166.9,75.39,70.32,39.07,2.79,20.42,-1.92,0.51,0,0.532,33.0,setup,poor,Work on symmetry.
SES_VER_POO_0003,athlete_71,4,vertical_jump,145.36,121.08,147.9,148.01,60.27,129.98,125.48,137.43,86.26,66.93,61.39,2.09,24.28,3.84,0.35,22.4,0.65,42.0,landing,poor,Adjust knee alignment.
SES_SPR_POO_0011,athlete_78,32,sprint,71.72,93.75,162.4,135.95,106.48,131.47,101.92,133.09,99.16,92.34,37.77,0.14,25.03,2.33,0.39,0,0.601,28.5,setup,poor,LOWER HIPS!
SES_SPR_ELI_0008,athlete_31,96,sprint,46.68,49.65,90.02,93.35,76.81,74.43,100.92,89.25,64.27,76.06,24.25,0.85,32.01,1.65,0.48,0,0.871,96.8,descent,elite,Great form! Maintain position.
SES_CRI_AVE_0018,athlete_40,96,cricket_bat,125.95,157.01,161.0,136.27,127.29,128.39,148.12,158.91,87.61,77.79,26.79,1.89,20.2,-0.16,0.56,0,0.615,58.0,descent,average,Lower your hips.
SES_CRI_POO_0019,athlete_11,52,cricket_bat,147.01,144.32,170.73,178,104.76,146.47,150.84,172.83,113.3,100.63,54.51,2.07,15.8,3.5,0.42,0,0.602,36.2,descent,poor,Work on symmetry.
SES_JAV_AVE_0014,athlete_64,80,javelin,98.46,115.06,166.17,174.77,139.29,126.92,180,159.77,69.94,89.83,46.8,0.13,16.42,3.53,0.45,0,0.622,69.7,setup,average,Activate core more.
SES_CRI_AVE_0018,athlete_17,40,cricket_bat,142.95,145.06,174.91,164.28,108.53,115.99,176.6,152.74,86.23,72.06,31.59,2.13,36.02,0.16,0.49,0,0.697,70.0,descent,average,Lower your hips.
SES_VER_AVE_0002,athlete_21,65,vertical_jump,106.12,106.17,121.72,114.3,52.93,85.19,148.36,154.7,79.77,79.47,8.73,1.0,35.29,2.97,0.4,27.0,0.782,67.4,takeoff,average,Activate core more.
SES_SNA_GOO_0005,athlete_21,95,snatch,94.16,107.2,103.46,119.71,48.68,61.79,163.84,180,81.97,96.26,16.78,1.96,35.28,5.25,0.5,0,0.823,82.4,descent,good,Slight asymmetry detected.
SES_CRI_ELI_0016,athlete_44,90,cricket_bat,138.29,116.39,133.86,143.1,96.57,100.4,140.79,141.55,80.34,96.44,21.73,1.46,23.85,3.51,0.53,0,0.753,97.4,setup,elite,Hold this form.
SES_JAV_POO_0015,athlete_20,6,javelin,160.0,151.25,161.35,165.21,110.93,106.27,168.37,177.21,69.52,68.6,80,1.29,26.64,1.4,0.52,0,0.577,47.3,descent,poor,Adjust knee alignment.
SES_CRI_ELI_0016,athlete_04,15,cricket_bat,113.94,128.02,126.91,138.62,82.51,92.91,145.76,129.74,80.97,89.1,23.56,4.51,40.22,3.23,0.47,0,0.762,93.1,setup,elite,Hold this form.
SES_JAV_POO_0015,athlete_62,86,javelin,169.41,134.01,162.93,165.05,133.32,123.62,173.16,180,82.29,70.04,65.02,2.69,7.36,-0.74,0.46,0,0.533,30.4,setup,poor,Critical form deviation.
SES_CRI_AVE_0018,athlete_45,7,cricket_bat,158.31,156.23,157.52,152.97,129.36,121.38,137.12,180,91.72,86.34,6.02,2.38,25.12,1.14,0.56,0,0.707,59.8,setup,average,Control trunk lean.
SES_CRI_ELI_0016,athlete_40,0,cricket_bat,125.45,121.27,147.49,134.31,91.45,101.12,121.23,134.7,84.35,89.11,19.91,1.38,36.09,2.34,0.59,0,0.783,96.0,descent,elite,Great form! Maintain position.
SES_SPR_POO_0011,athlete_56,66,sprint,81.81,82.2,137.48,123.82,85.73,114.51,132.07,125.84,78.85,94.45,40.77,0.91,26.78,-2.78,0.39,0,0.689,40.2,setup,poor,LOWER HIPS!
SES_CRI_AVE_0018,athlete_46,26,cricket_bat,131.08,163.47,148.0,148.22,107.31,109.59,117.88,174.14,66.42,89.51,59.12,0.37,26.04,-0.62,0.54,0,0.66,61.2,descent,average,Activate core more.
SES_VER_ELI_0000,athlete_41,62,vertical_jump,90.43,83.22,97.33,90.69,46.48,51.89,114.76,113.79,91.21,91.38,12.84,0.27,35.38,-3.07,0.41,63.7,0.916,92.7,takeoff,elite,Hold this form.
SES_VER_ELI_0000,athlete_34,25,vertical_jump,81.29,92.98,103.4,100.7,50.81,64.57,134.49,131.64,89.31,85.19,17.01,3.48,36.35,1.35,0.52,55.3,0.914,93.9,takeoff,elite,Great form! Maintain position.
SES_SNA_GOO_0005,athlete_73,31,snatch,96.74,109.66,101.44,118.08,51.1,65.57,178.92,166.82,84.94,81.04,22.32,3.43,35.01,-0.23,0.45,0,0.822,79.7,descent,good,"Good depth, push harder through the heels."
SES_SPR_ELI_0008,athlete_57,64,sprint,45.63,51.05,98.76,107.56,85.74,87.5,71.79,92.45,86.71,81.91,7.87,0.38,46.99,1.35,0.45,0,0.844,91.8,setup,elite,Elite biomechanics detected.
SES_SNA_POO_0007,athlete_06,32,snatch,135.54,99.95,113.54,153.25,52.58,46.19,145.48,104.74,71.3,53.2,66.63,4.77,28.12,3.96,0.59,0,0.563,46.6,descent,poor,Critical form deviation.
SES_SNA_POO_0007,athlete_47,79,snatch,140.18,110.17,147.86,132.13,47.5,91.18,180,153.84,56.97,72.58,59.03,2.53,25.29,1.44,0.5,0,0.624,38.5,setup,poor,Critical form deviation.
SES_JAV_ELI_0012,athlete_68,2,javelin,97.19,110.27,147.81,155.35,168.45,160.51,126.2,131.51,88.51,89.91,39.88,3.09,20.5,2.46,0.57,0,0.73,93.9,descent,elite,Hold this form.
SES_CRI_ELI_0016,athlete_23,64,cricket_bat,111.25,122.0,155.12,132.16,89.54,106.16,152.85,144.45,112.03,104.62,13.31,0.97,35.02,3.28,0.48,0,0.749,96.3,descent,elite,Great form! Maintain position.
SES_SNA_AVE_0006,athlete_59,51,snatch,84.57,135.53,92.67,132.52,58.59,71.19,152.74,153.24,88.51,89.77,80,0.85,30.65,0.06,0.61,0,0.617,65.6,setup,average,Lower your hips.
SES_SNA_GOO_0005,athlete_40,0,snatch,89.69,116.52,91.75,110.1,66.41,47.21,167.64,166.16,79.42,85.96,24.58,4.61,27.3,2.08,0.48,0,0.781,86.6,setup,good,Slight asymmetry detected.
SES_VER_ELI_0000,athlete_22,60,vertical_jump,85.63,92.08,101.79,100.73,55.39,53.49,100.29,131.9,89.28,96.12,6.89,2.65,41.12,3.22,0.47,61.5,0.936,94.4,takeoff,elite,Elite biomechanics detected.
SES_CRI_ELI_0016,athlete_48,85,cricket_bat,123.41,131.12,140.04,143.81,82.83,77.57,161.57,145.16,92.84,88.84,27.18,1.02,41.06,2.74,0.61,0,0.794,96.0,descent,elite,Hold this form.
SES_SPR_GOO_0009,athlete_36,31,sprint,74.35,53.73,95.93,95.03,87.8,96.63,93.81,100.4,92.64,79.0,22.54,0,26.95,7.58,0.44,0,0.764,82.5,setup,good,Slight asymmetry detected.
SES_VER_GOO_0001,athlete_72,79,vertical_jump,99.45,101.33,101.3,95.2,79.26,56.41,180,129.91,89.48,93.0,16.49,1.67,26.23,-3.34,0.47,48.7,0.856,75,takeoff,good,Extend hips fully.
SES_CRI_ELI_0016,athlete_03,29,cricket_bat,110.68,115.14,127.69,134.38,89.64,86.47,151.75,146.76,63.68,87.56,26.69,0.95,31.45,0.03,0.58,0,0.793,94.0,setup,elite,Elite biomechanics detected.
SES_JAV_ELI_0012,athlete_30,93,javelin,104.82,106.87,147.99,154.93,153.61,160.37,135.51,125.03,74.98,83.01,21.8,1.18,35.22,2.71,0.46,0,0.761,94.3,setup,elite,Elite biomechanics detected.
SES_SPR_AVE_0010,athlete_50,69,sprint,48.37,63.63,95.67,145.42,89.33,98.49,114.7,128.36,89.23,86.95,29.13,3.51,39.76,-0.03,0.47,0,0.625,68.6,descent,average,Control trunk lean.
SES_JAV_GOO_0013,athlete_61,61,javelin,107.91,105.68,143.09,158.77,169.02,151.42,129.78,145.79,75.64,86.83,32.02,0.59,22.05,-2.13,0.44,0,0.704,89,descent,good,Extend hips fully.
SES_CRI_ELI_0016,athlete_39,38,cricket_bat,118.25,125.16,131.68,129.54,83.85,79.14,114.92,139.65,85.82,79.75,29.22,2.63,43.73,5.25,0.42,0,0.799,92.8,setup,elite,Elite biomechanics detected.
SES_SNA_ELI_0004,athlete_19,53,snatch,86.04,84.7,95.79,94.12,56.15,50.66,171.88,170.1,93.05,84.6,25.52,0,35.47,2.09,0.55,0,0.94,94.4,setup,elite,Elite biomechanics detected.
SES_SPR_AVE_0010,athlete_18,90,sprint,72.14,59.48,123.98,134.21,69.23,76.14,113.99,69.43,91.02,94.09,47.05,2.44,28.44,-2.08,0.56,0,0.724,57.0,descent,average,Activate core more.
SES_SNA_ELI_0004,athlete_35,36,snatch,89.45,85.16,82.28,105.76,35.09,44.43,180,176.07,93.93,95.09,22.64,2.4,24.59,5.05,0.54,0,0.869,94.1,setup,elite,Elite biomechanics detected.
SES_SPR_GOO_0009,athlete_61,25,sprint,64.72,63.57,85.17,90.07,92.16,81.34,111.46,112.98,87.65,68.65,22.27,1.01,12.36,-2.23,0.47,0,0.828,80.7,descent,good,Slight asymmetry detected.
SES_VER_AVE_0002,athlete_18,57,vertical_jump,108.67,112.29,111.45,127.39,69.45,90.88,154.76,119.39,82.19,62.42,32.88,4.74,21.25,3.96,0.6,38.0,0.753,62.0,takeoff,average,Lower your hips.
SES_JAV_GOO_0013,athlete_08,76,javelin,119.8,132.89,152.51,143.66,177.12,146.56,148.8,134.52,84.35,72.25,40.12,1.21,30.87,1.23,0.46,0,0.693,81.7,descent,good,Slight asymmetry detected.
SES_VER_AVE_0002,athlete_25,12,vertical_jump,99.34,126.38,123.45,134.66,65.05,95.8,134.06,125.1,81.84,68.59,22.66,3.47,24.94,-0.74,0.44,30.7,0.711,65.7,descent,average,Lower your hips.
SES_CRI_ELI_0016,athlete_23,89,cricket_bat,119.42,117.83,142.16,146.21,103.72,74.72,134.12,169.18,80.9,95.6,16.97,0.64,28.91,8.76,0.55,0,0.808,93.9,setup,elite,Great form! Maintain position.
SES_VER_ELI_0000,athlete_57,75,vertical_jump,94.34,90.36,99.36,92.82,52.47,67.3,127.82,84.53,80.85,89.48,18.89,2.53,41.05,4.14,0.55,55.5,0.928,97.6,flight,elite,Great form! Maintain position.
SES_JAV_GOO_0013,athlete_59,31,javelin,112.57,125.83,155.75,166.87,157.76,166.98,139.36,143.04,84.65,86.14,41.04,2.25,16.28,2.32,0.5,0,0.688,86.4,setup,good,Slight asymmetry detected.
SES_SNA_ELI_0004,athlete_42,22,snatch,85.28,90.4,110.06,104.6,52.33,43.2,174.41,176.59,85.33,83.33,21.69,0,38.86,5.13,0.49,0,0.918,92.9,setup,elite,Great form! Maintain position.
SES_VER_AVE_0002,athlete_48,13,vertical_jump,130.37,108.59,120.05,118.22,92.97,80.04,174.71,145.29,53.74,79.73,28.95,3.97,19.23,-0.14,0.4,32.7,0.745,58.6,setup,average,Control trunk lean.
SES_SNA_POO_0007,athlete_22,92,snatch,164.07,112.8,168.09,142.9,80.74,76.62,179.53,133.37,77.08,70.16,48.17,5.97,27.8,5.13,0.49,0,0.581,39.4,descent,poor,Adjust knee alignment.
SES_CRI_AVE_0018,athlete_04,3,cricket_bat,158.27,137.57,139.94,162.24,120.37,119.84,180,167.5,59.11,92.8,26.57,1.68,28.81,2.1,0.48,0,0.64,62.8,setup,average,Control trunk lean.
SES_SPR_GOO_0009,athlete_50,45,sprint,55.34,50.31,96.71,109.61,120.57,85.41,103.98,97.11,73.04,69.89,14.97,1.53,36.36,3.97,0.46,0,0.787,81.3,descent,good,Slight asymmetry detected.
SES_VER_GOO_0001,athlete_42,82,vertical_jump,115.08,111.79,92.13,107.82,94.48,70.53,109.88,124.41,59.24,84.46,2.36,0.26,28.41,-4.46,0.49,40.0,0.828,86.1,flight,good,Extend hips fully.
SES_SPR_ELI_0008,athlete_78,25,sprint,57.07,60.71,107.53,87.24,78.05,82.34,96.07,80.93,70.19,69.58,22.72,2.97,43.91,-0.07,0.54,0,0.825,95.0,descent,elite,Great form! Maintain position.
SES_CRI_POO_0019,athlete_72,17,cricket_bat,130.32,175,152.53,155.28,145.14,119.91,180,180,62.92,74.38,33.05,3.87,11.45,-0.9,0.42,0,0.538,26.2,setup,poor,Adjust knee alignment.
SES_CRI_AVE_0018,athlete_32,66,cricket_bat,164.4,141.68,178,162.89,128.61,113.21,152.57,149.8,65.86,73.7,39.77,0.84,14.38,3.34,0.49,0,0.653,63.3,setup,average,Lower your hips.
SES_CRI_ELI_0016,athlete_34,28,cricket_bat,117.11,123.87,161.49,144.59,110.25,96.35,162.92,144.24,76.86,84.6,11.54,2.67,23.15,1.06,0.5,0,0.772,94.3,descent,elite,Hold this form.
SES_CRI_POO_0019,athlete_42,28,cricket_bat,175,158.7,178,162.6,152.37,119.7,180,151.41,68.53,80.62,17.96,0.85,31.92,0.83,0.45,0,0.566,47.6,setup,poor,LOWER HIPS!
SES_VER_AVE_0002,athlete_15,50,vertical_jump,126.92,121.09,126.8,131.52,66.16,88.8,167.15,143.43,89.88,70.56,41.94,0.07,27.57,1.12,0.43,39.8,0.775,68.5,flight,average,Lower your hips.
SES_CRI_AVE_0018,athlete_23,27,cricket_bat,141.47,125.22,153.86,164.0,110.69,81.93,127.86,177.17,111.53,77.08,37.2,1.6,17.22,-2.58,0.5,0,0.667,55.3,descent,average,Activate core more.
SES_SNA_GOO_0005,athlete_70,20,snatch,87.03,90.35,113.45,112.67,30.45,50.5,158.17,180,84.98,95.02,30.35,4.33,37.99,0.12,0.48,0,0.887,86.9,descent,good,Slight asymmetry detected.
SES_VER_POO_0003,athlete_57,93,vertical_jump,119.85,135.96,144.37,156.89,65.15,78.79,175.2,152.28,71.58,61.98,43.91,1.99,37.57,4.92,0.54,11.3,0.641,39.1,setup,poor,Critical form deviation.
SES_VER_ELI_0000,athlete_72,10,vertical_jump,96.21,83.17,104.49,100.37,73.94,67.4,121.31,132.21,86.67,87.72,2.07,2.35,38.92,0.96,0.57,58.1,0.908,95.5,landing,elite,Hold this form.
SES_JAV_POO_0015,athlete_11,16,javelin,175,153.46,178,153.72,100.68,111.64,175.29,180,45.86,89.28,75.35,3.92,18.56,1.5,0.5,0,0.522,31.9,setup,poor,Critical form deviation.
SES_SPR_GOO_0009,athlete_75,74,sprint,59.18,47.04,88.29,116.34,78.63,98.34,64.07,86.15,85.04,84.66,16.85,2.89,23.78,5.17,0.43,0,0.716,77.5,descent,good,"Good depth, push harder through the heels."
SES_SNA_POO_0007,athlete_67,20,snatch,120.4,138.82,142.32,144.91,73.49,77.88,109.78,143.31,91.92,83.78,38.45,3.18,19.45,5.57,0.41,0,0.675,43.2,descent,poor,LOWER HIPS!
SES_SPR_POO_0011,athlete_29,11,sprint,84.21,93.0,111.87,131.93,109.04,69.59,103.04,103.26,98.56,89.05,41.02,1.86,25.25,9.1,0.41,0,0.646,37.2,setup,poor,Adjust knee alignment.
SES_VER_GOO_0001,athlete_61,9,vertical_jump,102.8,103.49,116.42,107.51,78.75,57.14,144.37,141.43,77.77,78.84,17.65,0.83,10.79,-1.37,0.4,44.2,0.855,80.5,descent,good,Extend hips fully.
SES_JAV_GOO_0013,athlete_11,40,javelin,126.67,113.95,153.33,153.81,169.34,145.48,132.2,132.64,98.55,71.75,42.99,4.69,32.07,4.6,0.44,0,0.709,84.0,setup,good,"Good depth, push harder through the heels."
SES_SNA_AVE_0006,athlete_33,50,snatch,84.3,100.12,125.89,118.98,58.5,62.8,136.51,134.52,82.69,93.33,53.94,1.17,22.76,6.06,0.37,0,0.756,67.0,descent,average,Activate core more.
SES_SNA_AVE_0006,athlete_52,35,snatch,104.89,97.75,155.15,147.56,61.41,41.79,160.18,179.53,68.87,72.27,38.42,1.06,29.85,5.94,0.44,0,0.785,64.6,setup,average,Lower your hips.
SES_SNA_AVE_0006,athlete_75,57,snatch,93.08,103.93,147.83,123.08,59.78,58.05,131.57,168.2,106.97,65.07,45.74,3.11,21.45,3.26,0.59,0,0.738,65.4,descent,average,Control trunk lean.
SES_JAV_ELI_0012,athlete_45,22,javelin,97.32,107.38,148.05,149.29,175.02,165.98,119.83,114.63,84.31,76.18,37.59,2.37,26.03,3.06,0.6,0,0.749,94.2,descent,elite,Great form! Maintain position.
SES_SPR_ELI_0008,athlete_26,23,sprint,48.64,40.6,97.68,80.7,83.44,67.21,81.77,76.76,62.75,73.62,12.21,0,31.27,-0.45,0.53,0,0.798,98.1,setup,elite,Great form! Maintain position.
SES_SPR_ELI_0008,athlete_68,39,sprint,48.72,35.37,86.61,87.35,79.43,74.94,88.63,85.7,78.06,72.09,9.47,0.87,37.39,-0.36,0.56,0,0.815,90.9,descent,elite,Hold this form.
SES_CRI_GOO_0017,athlete_30,22,cricket_bat,140.88,134.92,154.5,146.35,86.62,125.65,124.24,152.34,72.34,93.57,16.45,1.4,37.58,4.68,0.57,0,0.751,81.5,descent,good,"Good depth, push harder through the heels."
SES_VER_ELI_0000,athlete_74,1,vertical_jump,86.19,90.6,88.09,103.99,63.77,72.74,136.61,102.69,104.65,86.54,6.5,1.76,25.16,4.88,0.51,43.8,0.9,93.5,takeoff,elite,Elite biomechanics detected.
SES_SPR_POO_0011,athlete_49,74,sprint,73.75,92.11,144.22,138.59,117.14,114.15,117.21,120.77,80.77,110.74,42.34,0.63,9.92,3.53,0.52,0,0.648,32.0,descent,poor,Critical form deviation.
SES_VER_GOO_0001,athlete_42,89,vertical_jump,106.25,101.0,111.81,101.28,94.58,30.25,117.15,150.14,93.24,87.63,0,4.23,25.66,-4.13,0.54,36.6,0.837,78.8,landing,good,Extend hips fully.
SES_CRI_GOO_0017,athlete_40,69,cricket_bat,122.64,144.15,145.2,143.52,93.29,92.03,159.98,148.23,100.44,88.57,32.1,0.9,27.07,2.4,0.49,0,0.732,85.2,descent,good,"Good depth, push harder through the heels."
SES_CRI_POO_0019,athlete_06,75,cricket_bat,175,163.12,178,143.68,124.54,128.64,148.75,165.57,65.71,64.05,39.06,3.45,27.22,5.35,0.43,0,0.542,44.8,descent,poor,Critical form deviation.
SES_SPR_GOO_0009,athlete_11,62,sprint,67.38,60.07,97.26,108.4,78.57,83.28,100.0,103.48,63.64,76.96,12.38,0,31.18,2.6,0.39,0,0.787,80.5,setup,good,"Good depth, push harder through the heels."
SES_JAV_POO_0015,athlete_62,17,javelin,128.38,120.87,178,178,160.07,145.52,173.33,151.7,41.44,63.11,61.79,2.23,37.95,-3.34,0.3,0,0.582,33.6,setup,poor,Work on symmetry.
SES_CRI_ELI_0016,athlete_38,97,cricket_bat,134.82,116.68,108.46,125.64,91.48,91.81,124.14,121.07,95.1,89.13,22.33,2.31,33.28,3.5,0.56,0,0.739,96.5,setup,elite,Great form! Maintain position.
SES_CRI_AVE_0018,athlete_52,57,cricket_bat,167.13,114.47,161.66,154.61,91.11,108.15,159.17,159.73,104.75,70.42,32.95,0,41.59,3.35,0.54,0,0.612,58.6,descent,average,Activate core more.
SES_SNA_ELI_0004,athlete_20,17,snatch,91.92,92.18,99.64,84.44,37.97,48.84,176.5,175.04,90.99,88.51,26.51,0.4,31.21,0.47,0.49,0,0.903,100,setup,elite,Elite biomechanics detected.
SES_JAV_GOO_0013,athlete_70,77,javelin,119.7,112.24,140.96,159.21,171.76,158.11,143.84,111.43,83.29,81.36,31.74,2.34,24.87,1.57,0.42,0,0.687,84.4,descent,good,"Good depth, push harder through the heels."
SES_VER_GOO_0001,athlete_54,52,vertical_jump,109.29,105.7,103.04,107.81,44.74,46.73,142.96,108.55,79.99,90.76,17.06,0.65,30.47,2.15,0.48,37.9,0.857,81.8,flight,good,Slight asymmetry detected.
SES_SNA_ELI_0004,athlete_24,44,snatch,84.83,104.56,93.84,119.36,47.39,52.93,171.84,178.15,109.9,96.39,19.64,1.95,26.18,3.36,0.47,0,0.829,94.0,descent,elite,Great form! Maintain position.
SES_SPR_GOO_0009,athlete_22,0,sprint,49.92,63.77,106.59,89.23,64.34,113.15,109.52,92.32,99.28,78.7,27.34,0.65,27.49,-1.64,0.47,0,0.736,86.0,setup,good,"Good depth, push harder through the heels."
SES_SPR_ELI_0008,athlete_69,52,sprint,47.15,56.83,78.93,97.01,71.88,91.72,71.29,95.75,80.63,64.92,5.93,2.46,49.74,-2.2,0.58,0,0.793,96.2,descent,elite,Hold this form.
SES_SNA_AVE_0006,athlete_38,25,snatch,95.65,113.28,124.5,113.92,45.39,57.21,180,150.32,85.57,61.76,23.58,0.13,24.11,1.4,0.47,0,0.748,64.1,descent,average,Lower your hips.
SES_SNA_POO_0007,athlete_01,46,snatch,151.12,156.67,155.73,138.34,107.05,67.78,180,167.22,67.16,78.63,23.43,2.45,34.16,5.51,0.5,0,0.676,25.4,setup,poor,Work on symmetry.
SES_SNA_AVE_0006,athlete_38,38,snatch,90.67,108.16,131.7,124.18,57.1,71.39,127.57,170.14,77.16,74.92,39.97,0.23,28.42,-0.99,0.36,0,0.754,56.8,setup,average,Control trunk lean.
SES_SPR_AVE_0010,athlete_34,25,sprint,75.98,74.94,135.64,94.16,106.65,86.51,99.98,96.39,88.69,86.14,22.72,2.85,11.5,1.96,0.54,0,0.704,63.6,setup,average,Lower your hips.
SES_CRI_ELI_0016,athlete_64,50,cricket_bat,122.59,119.73,126.25,147.78,105.92,99.56,146.13,148.31,91.06,92.44,19.55,2.38,31.84,-2.41,0.51,0,0.769,91.1,descent,elite,Great form! Maintain position.
SES_JAV_AVE_0014,athlete_30,37,javelin,112.0,136.21,163.68,154.18,152.01,148.02,150.85,130.75,86.31,76.68,73.21,3.9,31.94,-1.36,0.42,0,0.609,74,descent,average,Lower your hips.
SES_CRI_AVE_0018,athlete_33,33,cricket_bat,155.9,146.74,138.6,167.11,144.47,101.63,120.61,171.64,82.92,75.23,18.71,5.12,19.6,3.96,0.45,0,0.651,70.8,setup,average,Lower your hips.
SES_VER_POO_0003,athlete_55,21,vertical_jump,152.53,140.09,160.34,144.69,75.98,88.4,175.09,111.18,67.04,72.91,27.92,0,10.8,1.21,0.35,14.6,0.646,33.3,takeoff,poor,Work on symmetry.
SES_VER_AVE_0002,athlete_51,37,vertical_jump,104.02,104.79,138.06,103.28,69.53,67.54,112.19,174.58,90.09,82.71,26.24,1.05,29.59,5.61,0.5,36.2,0.722,69.0,descent,average,Lower your hips.
SES_SNA_GOO_0005,athlete_15,38,snatch,97.13,94.41,118.3,131.91,27.57,47.63,170.66,175.7,70.37,79.39,23.82,0,17.0,3.09,0.49,0,0.861,89.0,descent,good,Extend hips fully.
SES_JAV_AVE_0014,athlete_50,81,javelin,117.31,143.58,163.36,158.45,169.71,105.48,139.77,133.37,67.78,79.19,61.25,1.71,36.62,1.89,0.57,0,0.616,68.7,descent,average,Control trunk lean.
SES_VER_POO_0003,athlete_37,32,vertical_jump,142.45,152.68,147.42,150.6,110.29,100.17,164.17,146.1,57.5,72.02,36.86,0.43,32.71,0.41,0.43,16.4,0.674,43.2,flight,poor,Adjust knee alignment.
SES_SNA_GOO_0005,athlete_80,28,snatch,105.57,100.05,101.2,109.51,55.49,41.06,159.17,159.29,80.58,91.85,32.43,3.04,26.72,-0.63,0.43,0,0.862,84.8,descent,good,Slight asymmetry detected.
SES_VER_GOO_0001,athlete_22,36,vertical_jump,96.04,107.98,112.07,103.3,85.4,81.0,157.87,138.03,85.79,103.18,15.28,1.22,29.33,2.13,0.57,44.6,0.823,75.5,descent,good,Slight asymmetry detected.
SES_VER_GOO_0001,athlete_33,91,vertical_jump,87.79,102.75,118.67,107.79,61.26,81.7,93.85,129.07,99.8,87.78,9.46,2.24,22.17,1.74,0.49,43.6,0.809,81.0,setup,good,"Good depth, push harder through the heels."
SES_VER_AVE_0002,athlete_25,32,vertical_jump,135.41,107.11,103.22,122.73,108.7,61.11,142.38,133.33,65.29,90.14,15.89,0.77,23.51,-3.66,0.52,34.0,0.69,67.3,takeoff,average,Control trunk lean.
SES_SNA_AVE_0006,athlete_01,49,snatch,118.52,95.35,122.91,131.91,70.05,68.4,156.64,159.69,69.97,77.55,34.45,0,24.03,2.76,0.57,0,0.741,60.3,setup,average,Control trunk lean.
SES_VER_AVE_0002,athlete_63,16,vertical_jump,100.12,118.81,138.11,118.1,88.49,60.79,150.23,129.63,85.52,63.9,30.07,0,23.9,2.07,0.45,33.5,0.709,60.5,landing,average,Control trunk lean.
SES_SPR_GOO_0009,athlete_38,77,sprint,60.04,48.25,101.0,110.33,67.68,68.25,107.48,90.49,79.59,73.34,27.25,4.51,29.77,1.85,0.54,0,0.766,85.0,descent,good,Slight asymmetry detected.
SES_VER_AVE_0002,athlete_58,2,vertical_jump,107.57,107.11,120.25,125.02,38.04,77.33,149.1,149.62,72.6,75.17,35.65,1.15,7.51,6.43,0.39,22.6,0.787,69.5,flight,average,Lower your hips.
SES_SNA_GOO_0005,athlete_04,10,snatch,99.33,94.61,117.34,100.65,57.98,63.65,157.35,171.49,98.27,82.46,27.28,4.32,16.05,-0.1,0.4,0,0.843,78.7,setup,good,"Good depth, push harder through the heels."
SES_CRI_AVE_0018,athlete_64,2,cricket_bat,148.51,131.07,140.31,164.0,103.93,102.5,180,164.85,86.35,85.35,33.58,3.24,43.04,3.75,0.49,0,0.641,68.7,setup,average,Lower your hips.
SES_JAV_AVE_0014,athlete_71,92,javelin,111.78,122.89,137.68,156.81,150.89,142.91,154.09,158.82,84.17,58.41,37.9,0,24.97,1.31,0.69,0,0.616,72.2,descent,average,Activate core more.
SES_CRI_ELI_0016,athlete_35,70,cricket_bat,117.54,112.59,134.36,146.47,98.9,69.35,160.83,156.06,90.42,89.65,19.26,3.64,24.15,3.35,0.57,0,0.783,98.5,setup,elite,Hold this form.
